School_ID,Short_Name,Long_Name,Primary_Category,Program_Type,Program_Group,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Grades_Served,Application_Requirements,Program_Selections,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
609762,JULIAN HS,Percy L Julian High School,HS,JULIAN HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,10330 S ELIZABETH ST,Chicago,Illinois,60643,7735355170,7735355230,https://www.cps.edu/schools/schoolprofiles/609762,https://pljulianhs.net,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.705859,-87.653749,POINT (-87.653749 41.705859)
609762,JULIAN HS,Percy L Julian High School,HS,JULIAN HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,10330 S ELIZABETH ST,Chicago,Illinois,60643,7735355170,7735355230,https://www.cps.edu/schools/schoolprofiles/609762,https://pljulianhs.net,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.705859,-87.653749,POINT (-87.653749 41.705859)
610300,WESTCOTT,Oliver S Westcott Elementary School,ES,WESTCOTT-Open Enrollment-General Education,General Education,409 W 80TH ST,Chicago,Illinois,60620,7735353090,7735353099,https://www.cps.edu/schools/schoolprofiles/610300,https://westcott.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.748868,-87.634751,POINT (-87.634751 41.748868)
610104,ONAHAN,William J Onahan Elementary School,ES,ONAHAN-Open Enrollment-General Education,General Education,6634 W RAVEN ST,Chicago,Illinois,60631,7735341180,7735341163,https://www.cps.edu/schools/schoolprofiles/610104,https://onahanschool.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.99379,-87.793108,POINT (-87.793108 41.99379)
610105,ORIOLE PARK,Oriole Park Elementary School,ES,ORIOLE PARK-Open Enrollment-General Education,General Education,5424 N OKETO AVE,Chicago,Illinois,60656,7735341201,7735341066,https://www.cps.edu/schools/schoolprofiles/610105,https://orioleparkschool.com,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.978501,-87.812054,POINT (-87.812054 41.978501)
400054,NOBLE - PRITZKER HS,Noble - Pritzker College Prep,HS,NOBLE - PRITZKER HS-Charter-General Education,General Education,4131 W CORTLAND ST,Chicago,Illinois,60639,7733942848,7733942931,https://www.cps.edu/schools/schoolprofiles/400054,https://nobleschools.org/pritzker,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,General</li></ul>",None,,41.915214,-87.730127,POINT (-87.730127 41.915214)
609891,DOOLITTLE,James R Doolittle Jr Elementary School,ES,DOOLITTLE-Open Enrollment-General Education,General Education,535 E 35TH ST,Chicago,Illinois,60616,7735351040,7735351034,https://www.cps.edu/schools/schoolprofiles/609891,https://doolittleelementary.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.831121,-87.612275,POINT (-87.612275 41.831121)
609809,BRENTANO,Lorenz Brentano Math & Science Academy ES,ES,BRENTANO-Open Enrollment-General Education,General Education,2723 N FAIRFIELD AVE,Chicago,Illinois,60647,7735344100,7735344508,https://www.cps.edu/schools/schoolprofiles/609809,https://brentanomathandscienceacademy.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.930966,-87.696294,POINT (-87.696294 41.930966)
609676,DUNBAR HS,Paul Laurence Dunbar Career Academy High School,HS,DUNBAR HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,3000 S KING DR,Chicago,Illinois,60616,7735349000,7735340900,https://www.cps.edu/schools/schoolprofiles/609676,https://dvca-cps.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Proximity,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.840226,-87.617637,POINT (-87.617637 41.840226)
610101,OGDEN ES,William B Ogden Elementary School,ES,OGDEN ES-Magnet Cluster-IB Primary Years Programme,IB Primary Years Programme,24 W WALTON ST,Chicago,Illinois,60610,7735348110,7735348017,https://www.cps.edu/schools/schoolprofiles/610101,https://ogden.cps.edu,"K,1,2,3,4",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.  Students in grades K-4 attend Ogden ES's East Campus (24 W Walton Street).</li></ul>",None,,41.899976,-87.629297,POINT (-87.629297 41.899976)
610385,MULTICULTURAL ARTS HS,Multicultural Arts High School,HS,MULTICULTURAL HS-Career & Technical Education (CTE)-Health Sciences,Health Sciences,3120 S KOSTNER AVE,Chicago,Illinois,60623,7735354242,7735354273,https://www.cps.edu/schools/schoolprofiles/610385,https://multiculturalartshs.org/,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.835282,-87.735283,POINT (-87.735283 41.835282)
609678,JONES HS,William Jones College Preparatory High School,HS,JONES HS-Career & Technical Education (CTE)-Law & Public Safety,Law & Public Safety,700 S STATE ST,Chicago,Illinois,60605,7735348600,7735348625,https://www.cps.edu/schools/schoolprofiles/609678,https://www.jonescollegeprep.org,9,None,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Overlay,General</li></ul>",None,,41.873066,-87.627675,POINT (-87.627675 41.873066)
